inventoryRowId,legacyRecordId,legacyName,sourceLocation,sourceSymbolOrCollection,sourceType,currentEntityType,currentStatus,currentCategory,currentSubcategory,currentMetrics,currentUnits,currentChallengeTypes,currentWorkoutUsage,currentContentAvailable,duplicateCandidateGroup,runtimeReachability,evidenceReference,notes
"FIT-LEG-0325","full-body","Full Body","src/features/Admin/Exercises/exerciseFormUtils.ts","tier1Options","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-full-body","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:3","Taxonomy definition; not an exercise record."
"FIT-LEG-0326","strength","Strength","src/features/Admin/Exercises/exerciseFormUtils.ts","tier2Options","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-strength","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0327","cardio","Cardio","src/features/Admin/Exercises/exerciseFormUtils.ts","tier2Options","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-cardio","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0328","balance","Balance","src/features/Admin/Exercises/exerciseFormUtils.ts","tier2Options","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-balance","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0329","mobility","Mobility","src/features/Admin/Exercises/exerciseFormUtils.ts","tier2Options","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-mobility-stretching","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0330","power","Power","src/features/Admin/Exercises/exerciseFormUtils.ts","tier2Options","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-power","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0331","beginner","Beginner","src/features/Admin/Exercises/exerciseFormUtils.ts","difficultyOptions","taxonomy-option","difficulty","active","difficulty","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-beginner","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:5","Taxonomy definition; not an exercise record."
"FIT-LEG-0332","intermediate","Intermediate","src/features/Admin/Exercises/exerciseFormUtils.ts","difficultyOptions","taxonomy-option","difficulty","active","difficulty","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-intermediate","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:5","Taxonomy definition; not an exercise record."
"FIT-LEG-0333","advanced","Advanced","src/features/Admin/Exercises/exerciseFormUtils.ts","difficultyOptions","taxonomy-option","difficulty","active","difficulty","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-advanced","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:5","Taxonomy definition; not an exercise record."
"FIT-LEG-0334","reps","reps","src/features/Admin/Exercises/exerciseFormUtils.ts","metricTypeOptions","taxonomy-option","metric-type","active","metric","unknown","reps","none","indirect","admin validation/filtering","label/value only","candidate-reps","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:6","Taxonomy definition; not an exercise record."
"FIT-LEG-0335","time","time","src/features/Admin/Exercises/exerciseFormUtils.ts","metricTypeOptions","taxonomy-option","metric-type","active","metric","unknown","time","none","indirect","admin validation/filtering","label/value only","unknown","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:6","Taxonomy definition; not an exercise record."
"FIT-LEG-0336","distance","distance","src/features/Admin/Exercises/exerciseFormUtils.ts","metricTypeOptions","taxonomy-option","metric-type","active","metric","unknown","distance","none","indirect","admin validation/filtering","label/value only","unknown","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:6","Taxonomy definition; not an exercise record."
"FIT-LEG-0337","weight","weight","src/features/Admin/Exercises/exerciseFormUtils.ts","metricTypeOptions","taxonomy-option","metric-type","active","metric","unknown","weight","none","indirect","admin validation/filtering","label/value only","unknown","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:6","Taxonomy definition; not an exercise record."
"FIT-LEG-0338","core","Core","src/services/adminExerciseService.ts","tier1Options","validation-option","category","active","tier_1","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-core","active-direct","src/services/adminExerciseService.ts:9","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0339","upper-body","Upper Body","src/services/adminExerciseService.ts","tier1Options","validation-option","category","active","tier_1","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-upper-body","active-direct","src/services/adminExerciseService.ts:9","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0340","lower-body","Lower Body","src/services/adminExerciseService.ts","tier1Options","validation-option","category","active","tier_1","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-lower-body","active-direct","src/services/adminExerciseService.ts:9","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0341","full-body","Full Body","src/services/adminExerciseService.ts","tier1Options","validation-option","category","active","tier_1","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-full-body","active-direct","src/services/adminExerciseService.ts:9","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0342","strength","Strength","src/services/adminExerciseService.ts","tier2Options","validation-option","subcategory","active","tier_2","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-strength","active-direct","src/services/adminExerciseService.ts:10","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0343","cardio","Cardio","src/services/adminExerciseService.ts","tier2Options","validation-option","subcategory","active","tier_2","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-cardio","active-direct","src/services/adminExerciseService.ts:10","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0344","balance","Balance","src/services/adminExerciseService.ts","tier2Options","validation-option","subcategory","active","tier_2","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-balance","active-direct","src/services/adminExerciseService.ts:10","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0345","mobility","Mobility","src/services/adminExerciseService.ts","tier2Options","validation-option","subcategory","active","tier_2","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-mobility-stretching","active-direct","src/services/adminExerciseService.ts:10","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0346","power","Power","src/services/adminExerciseService.ts","tier2Options","validation-option","subcategory","active","tier_2","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-power","active-direct","src/services/adminExerciseService.ts:10","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0347","beginner","Beginner","src/services/adminExerciseService.ts","difficultyOptions","validation-option","difficulty","active","difficulty","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-beginner","active-direct","src/services/adminExerciseService.ts:11","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0348","intermediate","Intermediate","src/services/adminExerciseService.ts","difficultyOptions","validation-option","difficulty","active","difficulty","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-intermediate","active-direct","src/services/adminExerciseService.ts:11","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0349","advanced","Advanced","src/services/adminExerciseService.ts","difficultyOptions","validation-option","difficulty","active","difficulty","unknown","validation","none","indirect","admin create/update/import validation","value only","candidate-advanced","active-direct","src/services/adminExerciseService.ts:11","Duplicates UI/catalog metadata taxonomy."
"FIT-LEG-0350","isometric","Isometric","src/features/Exercises/ExerciseLibraryScreen.tsx","movementTypeFilter options","taxonomy-option","movement-type","active","fitness","movement-type","filter","none","indirect","exercise library filtering","id|label","unknown","active-direct","src/features/Exercises/ExerciseLibraryScreen.tsx:75","Filters Firestore exercises by movementType or tags."
"FIT-LEG-0351","isotonic","Isotonic","src/features/Exercises/ExerciseLibraryScreen.tsx","movementTypeFilter options","taxonomy-option","movement-type","active","fitness","movement-type","filter","none","indirect","exercise library filtering","id|label","unknown","active-direct","src/features/Exercises/ExerciseLibraryScreen.tsx:75","Filters Firestore exercises by movementType or tags."
"FIT-LEG-0352","pushups","Pushups","scripts/testScoringGuards.ts","fitness test fixture","test-fixture","test-exercise","test-only","unknown","unknown","reps","reps","fixture-dependent","test-only","id|name/target/unit where provided","candidate-push-up","test-only","scripts/testScoringGuards.ts:1988","Not a production catalogue definition."
"FIT-LEG-0353","bearhold","Bearhold","scripts/testScoringGuards.ts","fitness test fixture","test-fixture","test-exercise","test-only","unknown","unknown","sec","sec","fixture-dependent","test-only","id|name/target/unit where provided","unknown","test-only","scripts/testScoringGuards.ts:2036","Not a production catalogue definition."
"FIT-LEG-0354","squats","Squats","scripts/testScoringGuards.ts","fitness test fixture","test-fixture","test-exercise","test-only","unknown","unknown","reps","reps","fixture-dependent","test-only","id|name/target/unit where provided","candidate-squat","test-only","scripts/testScoringGuards.ts:2218","Not a production catalogue definition."
"FIT-LEG-0355","run","Run","scripts/testScoringGuards.ts","fitness test fixture","test-fixture","test-exercise","test-only","unknown","unknown","km","km","fixture-dependent","test-only","id|name/target/unit where provided","candidate-running","test-only","scripts/testScoringGuards.ts:2314","Not a production catalogue definition."
